¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸,³Æµù,½s¸¹
¤p´ä°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤p´ä°Ï¥Ã¶¶µó218«Ñ1~30¸¹,30.0,°Ó,,,10409,¤g¦a1«Øª«1¨®¦ì0,¤@¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0780925,122.75999999999999,2,2,2,¦³,µL,3800000,30955,,0.0,0,,RPSNMLQKJIKFFCE97CA
«eÂí°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥««eÂí°Ï¼sªF¤Tµó420«Ñ1~30¸¹,30.15,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),,¿ûµ¬²V¾®¤g³y,0700918,86.07,3,2,2,¦³,µL,2800000,32532,,0.0,0,,RPTNMLQKJIKFFCE08CA
«eÂí°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥««eÂí°Ï¥úµØ¤G¸ô211~240¸¹,80.0,°Ó,,,10409,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,,¿ûµ¬²V¾®¤g³y,0660131,219.96,3,2,3,¦³,µL,10885000,49486,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPSNMLTKJIKFFCE28CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤T¥Á°Ï¤j¶¶¤G¸ô46«Ñ1~30¸¹,75.92,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,,¿ûµ¬²V¾®¤g³y,0690613,129.46,3,2,3,¦³,µL,3480000,26881,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPPOMLKKJIKFFDE27CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤T¥Á°Ï¤jÂ×¤G¸ô379«Ñ1~30¸¹,52.0,¦í,,,10310,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,,¿ûµ¬²V¾®¤g³y,0740718,149.07,5,1,3,¦³,µL,7500000,50312,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPUOMLTJJIKFFDE58CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤T¥Á°Ï¿ñ¹ç¤@µó91~120¸¹,72.0,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,,¿ûµ¬²V¾®¤g³y,0690426,199.75,5,3,4,¦³,µL,13820000,69186,,0.0,0,,RPWOMLTJJIKFFDE78CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¤T¥Á°Ï¹©¶Q¸ô181~210¸¹,29.75,°Ó,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤K¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0890216,151.69,4,2,2,¦³,¦³,6200000,40873,©Y¹D¥­­±,13.17,0,,RPTNMLNKJIKFFDE87CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤T¥Á°Ï«Ø°ê¤T¸ô121~150¸¹,4.21,°Ó,,,10410,¤g¦a1«Øª«1¨®¦ì0,¤Q¤G¼h,¤Q¤G¼h,®M©Ð(1©Ð1ÆU1½Ã),,¿ûµ¬²V¾®¤g³y,0700605,37.5,1,1,1,¦³,¦³,1200000,32000,,0.0,0,,RPWNMLQKJIKFFDE48CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤T¥Á°Ï¤¤±eµó11«Ñ2§Ë1~30¸¹,76.0,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,,¥[±j¿j³y,0571005,72.16,3,2,2,¦³,µL,7000000,97007,,0.0,0,,RPXNMLQKJIKFFDE58CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¤T¥Á°Ï©ú­õ¸ô31~60¸¹,17.28,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤Q¤­¼h,¤G¤Q¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0821126,154.57,3,2,2,¦³,¦³,6750000,43670,©Y¹D¥­­±,0.0,0,,RPPNMLRKJIKFFDE87CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤T¥Á°Ï¤j¶¶¤G¸ô631~660¸¹,10.16,¦í,,,10409,¤g¦a1«Øª«1¨®¦ì0,¤Q¼h¡A¹q±è¼Ó±è¶¡,¤G¤Q¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0850626,107.13,3,2,2,¦³,¦³,3710000,34631,,0.0,0,,RPTNMLSKJIKFFDE38CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤T¥Á°Ï¤jÂ×¤@¸ô89«Ñ1~30¸¹,60.0,¦í,,,10409,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,,¥[±j¿j³y,0660516,79.2,4,3,2,¦³,µL,6100000,77020,,0.0,0,,RPVNMLSKJIKFFDE58CA
¤T¥Á°Ï,¨®¦ì,°ª¶¯¥«¤T¥Á°Ï¥Á±Ú«Ñ1~30¸¹,0.93,°Ó,,,10410,¤g¦a0«Øª«0¨®¦ì1,,,¨ä¥L,,,,6.25,0,0,0,¦³,¦³,600000,,©Y¹D¾÷±ñ,6.25,600000,1.³æ¿W¨®¦ì¥æ©ö¡C2.Åv§Q¤H¦³2¤H,RPXNMLSKJIKFFDE78CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤T¥Á°Ï¤E¦p¤G¸ô151~180¸¹,6.73,°Ó,,,10410,¤g¦a1«Øª«1¨®¦ì0,¤Q¤@¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),,¿ûµ¬²V¾®¤g³y,0730629,58.46,2,1,1,¦³,¦³,2120000,36264,,0.0,0,,RPROMLSKJIKFFDE28CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤T¥Á°Ïªe¥_¤G¸ô150«Ñ1~30¸¹,18.0,°Ó,,,10410,¤g¦a2«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í°Ó¥Î,¥[±j¿j³y,0540212,48.31,5,1,2,¦³,µL,2000000,41399,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPVNMLKMJIKFFDE97CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤T¥Á°Ï¼öªe¤@µó421~450¸¹,51.86,¦í,,,10409,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡A¤G¼h¡AÃM¼Ó,¤C¼h,©±­±(©±¾Q),,¿ûµ¬²V¾®¤g³y,0770128,247.67000000000002,2,2,1,¦³,¦³,23300000,94077,,0.0,0,,RPXNMLKMJIKFFDE18CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤T¥Á°Ï¥Á±Ú«Ñ1~30¸¹,25.5,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),,¿ûµ¬²V¾®¤g³y,0720307,116.46000000000001,2,2,2,¦³,µL,3280000,28164,,0.0,0,,RPQNMLLJKIKFFDE37CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤T¥Á°ÏÄ±¥Á¸ô541~570¸¹,92.89,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡A¤G¼h¡AÃM¼Ó¡A¦a¤U¼h,¤E¼h,©±­±(©±¾Q),,¿ûµ¬²V¾®¤g³y,0781127,443.01,0,0,0,µL,¦³,39900000,90066,,0.0,0,,RPPNMLNLJIKFFDE57CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¤T¥Á°Ï¤jÂ×¤@¸ô151~180¸¹,17.29,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤Q¥|¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0871102,125.4,3,2,2,¦³,¦³,4380000,34928,©Y¹D¥­­±,13.69,0,,RPUNMLOLJIKFFDE18CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤T¥Á°Ï¹©·çµó151~180¸¹,88.56,¦í,,,10408,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤­¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1001019,362.45,6,2,4,¦³,µL,35000000,96565,,0.0,0,,RPTOMLLJKIKFFDE77CA
·£±ê°Ï,¤g¦a,ÂÅ¥Ð¦è¬q211~240¦a¸¹,570.92,¦í,,,10410,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,43175000,75624,,0.0,0,,RPPOMLTJJIKFFEE18CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«·£±ê°Ï¤j¾Ç¤»¤Q¤Gµó61~90¸¹,21.69,¦í,,,10411,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¨£¨ä¥¦µn°O¨Æ¶µ,1031125,152.0,2,1,1,¦³,¦³,5000000,37952,©Y¹D¥­­±,47.92,1050000,,RPPNMLKKJIKFFEE27CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¥ªÀç°Ï¤å±d¸ô121~150¸¹,19.26,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤­¼h¡A¹q±è¼Ó±è¶¡,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0821103,135.84,2,2,2,¦³,¦³,5950000,43802,©Y¹D¾÷±ñ,0.0,0,,RPSOMLKKJIKFFEE67CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¥ªÀç°Ï¤Ñ²»¤G¸ô61«Ñ61~90¸¹,77.0,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0780130,177.82,4,2,3,¦³,µL,5010000,28175,,0.0,0,¤@¿Ëµ¥¶¡¶R½æ²¾Âà.¶R¤è¤ä¥I¶R½æ»ùª÷¤©½æ¤è¬°·s¥x¹ô501¸U¤¸.,RPXNMLKKJIKFFEE08CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·£±ê°Ï¤j¾Ç¤­¤Q¤»µó121~150¸¹,10.91,°Ó,,,10410,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1040407,96.58,2,2,1,¦³,¦³,4000000,41416,,0.0,0,,RPUPMLKKJIKFFEE97CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·£±ê°Ï¤j¾Ç¤­¤Q¤»µó121~150¸¹,10.91,°Ó,,,10410,¤g¦a1«Øª«1¨®¦ì0,¤»¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1040407,96.58,2,2,1,¦³,¦³,4050000,41934,,0.0,0,,RPRPMLKKJIKFFEE67CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¥ªÀç°Ï«°®p¸ô1~30¸¹,27.84,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤Q¤@¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0970410,254.18,4,2,3,¦³,¦³,14300000,56259,©Y¹D¥­­±,18.1,0,,RPUNMLMKJIKFFEE97CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·£±ê°Ï°ª¶¯¤j¾Ç¸ô151~180¸¹,15.02,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¤Q¤@¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1040216,112.50999999999999,3,1,2,¦³,¦³,6880000,61150,,0.0,0,,RPSOMLQKJIKFFEE28CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·£±ê°Ï°ª¶¯¤j¾Ç¸ô151~180¸¹,15.02,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¤Q¤T¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1040216,112.50999999999999,3,1,2,¦³,¦³,6900000,61328,,0.0,0,,RPTOMLQKJIKFFEE38CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¥ªÀç°Ï¤j¤¤¤G¸ô571~600¸¹,12.21,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤Q¤»¼h,¤G¤Q¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0850424,166.31,4,2,2,¦³,¦³,7100000,42691,©Y¹D¥­­±,0.0,0,,RPTNMLQKJIKFFEE28CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¥ªÀç°Ï¬w¥J¸ô121~150¸¹,55.0,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0560420,84.82,3,2,2,¦³,µL,4500000,53054,,0.0,0,,RPWNMLQKJIKFFEE58CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«·£±ê°Ï¼w¥Á¸ô820«Ñ1~30¸¹,16.46,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤Q¤@¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1000526,144.01,3,2,2,¦³,¦³,6130000,42566,©Y¹D¥­­±,0.0,0,,RPWNMLRKJIKFFEE68CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·£±ê°Ï¤[©÷µó571~600¸¹,64.0,¦í,,,10410,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,,¿ûµ¬²V¾®¤g³y,0750317,103.68,3,2,2,¦³,µL,6100000,58835,,0.0,0,,RPSOMLKLJIKFFEE77CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«·£±ê°Ï¨q¸s¸ô499«Ñ7§Ë1~30¸¹,10.82,°Ó,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤Q¤G¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1020531,136.35,3,2,2,¦³,µL,6100000,44738,©Y¹D¾÷±ñ,0.0,0,,RPTOMLOLJIKFFEE28CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·£±ê°Ï·£±ê·s¸ô190«Ñ56§Ë1~30¸¹,82.88,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤­¼h,³z¤Ñ­í,¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040624,198.57,4,2,4,¦³,¦³,12300000,61943,,0.0,0,,RPRPMLPLJIKFFEE28CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¥ªÀç°Ï¬F¼w¸ô271~300¸¹,49.27,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì3,¤G¤Q¤G¼h,¤G¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1040730,414.78,3,2,3,¦³,¦³,32280000,77824,©Y¹D¥­­±,79.11,0,¥»®×¬°¹w°â«Î,RPRQMLLJKIKFFEE87CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¥ªÀç°Ï¬F¼w¸ô271~300¸¹,49.32,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì3,¤G¤Q¤G¼h,¤G¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1040730,415.01,3,2,3,¦³,¦³,32280000,77781,©Y¹D¥­­±,79.11,0,¥»®×¬°¹w°â«Î,RPSQMLLJKIKFFEE97CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¥ªÀç°Ï¤å¤Ñ¸ô151~180¸¹,11.98,°Ó,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1040731,150.21,3,2,2,¦³,¦³,9010000,59983,©Y¹D¾÷±ñ,0.0,0,,RPPNMLKMJIKFFEE47CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¥ªÀç°Ï¤å¤Ñ¸ô151~180¸¹,8.02,°Ó,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1040731,100.44,2,1,1,¦³,¦³,6500000,64715,©Y¹D¾÷±ñ,0.0,0,,RPQNMLKMJIKFFEE57CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¥ªÀç°Ï¤å¤Ñ¸ô151~180¸¹,7.5,°Ó,,,10410,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1040731,93.47999999999999,2,1,1,¦³,¦³,5150000,55092,,0.0,0,,RPRNMLKMJIKFFEE67CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¥ªÀç°Ï»AµØ¸ô601«Ñ31~60¸¹,26.28,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,ªÀµn,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¨£¨ä¥¦µn°O¨Æ¶µ,0871209,171.81,3,2,2,¦³,¦³,5700000,33176,,0.0,0,,RPOOMLMJKIKFFEE47CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¥ªÀç°Ï·s¤W¨½©úµØ¤@¸ô241~270¸¹,3.25,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,,,¨ä¥L,,,,18.11,0,0,0,µL,¦³,850000,46935,,0.0,0,,RPUPMLOJKIKFFEE38CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·£±ê°Ï·ç«Ì¸ô82«Ñ8§Ë1~30¸¹,105.0,°Ó,,,10410,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0941216,214.48,6,4,2,¦³,µL,5500000,25643,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPWRMLNJKIKFFEE68CA
±ê©x°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«±ê©x°Ï¨ª®r«n¸ô¾ð¤H«Ñ61~90¸¹,74.9,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,10410,¤g¦a3«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í°Ó¥Î,¥[±j¿j³y,0681122,86.22,3,2,2,¦³,µL,900000,10438,,0.0,0,¼W­Èµ|¶R¤è­t¾á,RPPNMLLKJIKFFFE47CA
¿P±_°Ï,¤g¦a,¿P¥_¬q571~600¦a¸¹,387.41,¹A,,,10410,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,13600000,35105,,0.0,0,,RPQNMLLKJIKFFFE57CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¥ªÀç°Ï¤å¤Ñ¸ô151~180¸¹,7.19,°Ó,,,10410,¤g¦a1«Øª«1¨®¦ì0,¤»¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1040731,90.37,2,1,1,¦³,¦³,5800000,64181,,0.0,0,,RPTNMLKMJIKFFEE87CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¥ªÀç°Ï³Õ·R¥|¸ô1~30¸¹,9.5,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤G¤Q¤@¼h,¤G¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¨£¨ä¥¦µn°O¨Æ¶µ,1031128,147.15,3,2,2,¦³,¦³,11950000,81210,©Y¹D¥­­±,0.0,0,,RPSNMLLJKIKFFEE67CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¥ªÀç°Ï³Õ·R¥|¸ô1~30¸¹,9.5,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤Q¤»¼h,¤G¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¨£¨ä¥¦µn°O¨Æ¶µ,1031128,137.49,2,1,1,¦³,¦³,10650000,77460,©Y¹D¾÷±ñ,0.0,0,,RPRNMLMJKIKFFEE67CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«·£±ê°ÏÂÅ¥Ð¨½¤j¾Ç¤G¤Q¤»µó1~30¸¹,12.54,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤­¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¨£¨ä¥¦µn°O¨Æ¶µ,1031110,110.19,2,1,1,¦³,¦³,6450000,58205,©Y¹D¾÷±ñ,10.37,640000,,RPRQMLOLJIKFFEE28CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¥ªÀç°Ï¤å¦Û¸ô511~540¸¹,8.84,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¤Q¤C¼h,¤G¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0881020,116.86,3,2,2,¦³,¦³,4300000,36796,,0.0,0,,RPQPMLPLJIKFFEE18CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·£±ê°Ï®Ê©÷µó23«Ñ1~30¸¹,27.2,¦í,,,10409,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¤Q¤@¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¨£¨Ï¥Î°õ·Ó,0880111,120.83000000000001,3,2,2,¦³,¦³,3200000,26483,,0.0,0,,RPROMLKLJIKFFEE67CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·£±ê°Ï¤¯©÷µó86«Ñ1~30¸¹,38.62,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,¥|¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),,¿ûµ¬²V¾®¤g³y,0680407,81.41,3,2,1,¦³,µL,2600000,31937,,0.0,0,,RPPPMLQKJIKFFEE08CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·£±ê°Ï¤[©÷µó82«Ñ1~30¸¹,90.11,¦í,,,10410,¤g¦a2«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840529,169.33,5,2,3,¦³,µL,7430000,43879,,0.0,0,,RPRPMLQKJIKFFEE28CA
